#error_Jacobi #error_Gauss #error_ICF #error_ICNE #error_Multigrid #error_CG
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.652e-320 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.652e-320 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
4.941e-324 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
9.881e-324 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.482e-323 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.976e-323 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
2.470e-323 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
2.964e-323 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
3.458e-323 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
3.953e-323 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
4.447e-323 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
4.941e-323 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
5.435e-323 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
5.929e-323 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
6.423e-323 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
6.917e-323 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
7.411e-323 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
7.905e-323 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
8.399e-323 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
8.893e-323 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
9.387e-323 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
9.881e-323 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.038e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.087e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.136e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.186e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.235e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.285e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.334e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.383e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.433e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.482e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.532e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.581e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.630e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.680e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.729e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.779e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.828e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.877e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.927e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.976e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
2.026e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
2.075e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
2.124e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
2.174e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
2.223e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
2.273e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
2.322e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
2.372e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
2.421e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
2.470e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
2.520e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
2.569e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
2.619e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
2.668e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
2.717e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
2.767e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
2.816e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
2.866e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
2.915e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
2.964e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
3.014e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
3.063e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
3.113e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
3.162e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
3.211e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
3.261e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
3.310e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
3.360e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
3.409e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
3.458e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
3.508e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
3.557e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
3.607e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
3.656e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
3.705e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
3.755e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
3.804e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
3.854e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
3.903e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
3.953e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
4.002e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
4.051e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
4.101e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
4.150e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
4.200e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
4.249e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
4.298e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
4.348e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
4.397e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
4.447e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
4.496e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
4.545e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
4.595e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
4.644e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
4.694e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
4.743e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
4.792e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
4.842e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
4.891e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
4.941e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
4.990e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
5.039e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
5.089e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
5.138e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
5.188e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
5.237e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
5.287e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
5.336e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
5.385e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
5.435e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
5.484e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
5.534e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
5.583e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
5.632e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
5.682e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
5.731e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
5.781e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
5.830e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
5.879e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
5.929e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
5.978e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
6.028e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
6.077e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
6.126e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
6.176e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
6.225e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
6.275e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
6.324e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
6.373e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
6.423e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
6.472e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
6.522e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
6.571e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
6.620e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
6.670e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
6.719e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
6.769e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
6.818e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
6.868e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
6.917e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
6.966e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
7.016e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
7.065e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
7.115e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
7.164e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
7.213e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
7.263e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
7.312e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
7.362e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
7.411e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
7.460e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
7.510e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
7.559e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
7.609e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
7.658e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
7.707e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
7.757e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
7.806e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
7.856e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
7.905e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
7.954e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
8.004e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
8.053e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
8.103e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
8.152e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
8.201e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
8.251e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
8.300e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
8.350e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
8.399e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
8.449e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
8.498e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
8.547e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
8.597e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
8.646e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
8.696e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
8.745e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
8.794e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
8.844e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
8.893e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
8.943e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
8.992e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
9.041e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
9.091e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
9.140e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
9.190e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
9.239e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
9.288e-322 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
